data_cell_id	data_cell_id.1	data_cell_id.2	ri_row	ri_col	synergy_loewe
63	6918081	5394	21.18332978	17.39258943	-5.877260201
63	71384	5394	18.05567899	17.39258943	5.405127156
63	107526	5394	-23.71982752	17.39258943	-3.629888586
63	26248	5394	3.145003148	17.39258943	7.230926976
63	3023	5394	-13.45655703	17.39258943	1.330584662
63	521951	5394	7.161295281	17.39258943	5.552828803
63	3038	5394	15.44814276	17.39258943	-9.210308307
63	456389	5394	-5.76542653	17.39258943	1.420982634
63	115087	5394	-26.29239233	17.39258943	7.408653896
63	23667642	5394	-7.642159171	17.39258943	-3.988915753
63	5018304	5394	-2.961681258	17.39258943	1.791710993
63	23667628	5394	-3.654186619	17.39258943	12.98718556
63	441344	5394	-13.45191214	17.39258943	7.071553253
63	135398739	5394	-6.39989699	17.39258943	14.49448334
63	68861	5394	-1.098969642	17.39258943	8.410884126
63	448537	5394	3.513419816	17.39258943	15.95922479
63	56205	5394	-19.87705336	17.39258943	-2.223452055
63	443936	5394	-7.923754182	17.39258943	-3.148999544
63	11358077	5394	-6.194083997	17.39258943	11.58006937
63	161557	5394	-6.440419501	17.39258943	8.141582614
63	62920	5394	2.532353011	17.39258943	10.93075399
63	90045	5394	-1.519590351	17.39258943	6.138719817
63	65625	5394	2.363112899	17.39258943	-12.85477173
63	637568	5394	-5.270387178	17.39258943	8.550272518
63	2354	5394	-26.32917403	17.39258943	-8.097623813
63	46926350	5394	78.02042119	17.39258943	0.73387315
63	119245	5394	98.71178562	17.39258943	0.382185711
63	5281612	5394	15.53899783	17.39258943	2.253620865
63	5281613	5394	-1.292153665	17.39258943	4.821612373
63	10831	5394	-16.18989936	17.39258943	2.975512345
63	6126	5394	-13.83351373	17.39258943	-7.169091156
63	8980	5394	5.957067663	17.39258943	13.96985124
63	3108	5394	0.371352343	17.39258943	26.14642181
63	6473883	5394	4.957839818	17.39258943	14.14559117
63	3117	5394	3.670336298	17.39258943	5.168229637
63	23663956	5394	-5.506032616	17.39258943	18.8510871
63	123964	5394	-5.640599419	17.39258943	1.264523437
63	148124	5394	85.33370228	17.39258943	2.919801537
63	71329	5394	17.41523235	17.39258943	12.50154277
63	54726191	5394	4.533882032	17.39258943	0.968408493
63	10866	5394	-6.753307761	17.39258943	42.46035276
63	3151	5394	-7.720451512	17.39258943	8.196881461
63	65340	5394	7.643953866	17.39258943	2.967797198
63	73303	5394	12.88920308	17.39258943	-0.05070567
63	135398510	5394	44.77242734	17.39258943	49.75975251
63	135985126	5394	72.13227442	17.39258943	17.43959028
63	64648	5394	17.14304785	17.39258943	2.060729711
63	62978	5394	4.769934064	17.39258943	14.95925313
63	5281107	5394	20.45033084	17.39258943	-14.68553814
63	18343	5394	1.953241147	17.39258943	-1.925860426
63	50942	5394	29.46376429	17.39258943	-15.99962072
63	31703	5394	69.16002848	17.39258943	8.981853177
63	54686183	5394	-7.0228379	17.39258943	-1.631034006
63	54671203	5394	18.4010973	17.39258943	1.822043968
63	11224	5394	-0.938155674	17.39258943	12.618121
63	219025	5394	-5.383658737	17.39258943	-4.887639999
63	3168	5394	-0.963482459	17.39258943	13.20362234
63	3169	5394	-5.390165114	17.39258943	6.168502563
63	68873	5394	14.08703012	17.39258943	2.667774459
63	568416	5394	4.63680852	17.39258943	8.846455951
63	60834	5394	-19.12743521	17.39258943	3.946847355
63	6918296	5394	9.036916831	17.39258943	12.76316143
63	68304	5394	-13.33393603	17.39258943	18.17912366
63	9051	5394	-2.533715051	17.39258943	8.679490325
63	135533054	5394	-1.906062178	17.39258943	1.36747128
63	3182	5394	-3.60536484	17.39258943	1.259440758
63	123985	5394	-50.19026566	17.39258943	3.823058576
63	3191	5394	-10.88382083	17.39258943	12.17375437
63	68589	5394	-5.506435497	17.39258943	1.226690933
63	4021	5394	19.92869699	17.39258943	-0.25670912
63	44610678	5394	15.21668944	17.39258943	48.37978899
63	2725048	5394	-8.602713335	17.39258943	18.37855675
63	51031035	5394	-4.876389864	17.39258943	23.06221322
63	6444206	5394	99.94047969	17.39258943	0.001595281
63	300471	5394	19.39330987	17.39258943	5.527937779
63	77993	5394	-10.19204973	17.39258943	1.85856824
63	135449332	5394	-1.968875376	17.39258943	15.25171491
63	5277135	5394	-31.5320449	17.39258943	5.02166172
63	3218	5394	7.421968414	17.39258943	4.471867095
63	3220	5394	-17.45922821	17.39258943	1.79866066
63	60877	5394	8.128795546	17.39258943	12.99196343
63	5388961	5394	-0.602910471	17.39258943	0.020641415
63	6917719	5394	14.37115537	17.39258943	4.594063544
63	16041424	5394	95.35584052	17.39258943	4.164354321
63	3229	5394	-17.45572294	17.39258943	6.617881962
63	10114	5394	-8.190082089	17.39258943	-2.075518372
63	71188	5394	-2.595946634	17.39258943	-7.20728416
63	5281081	5394	-8.579745223	17.39258943	8.199926944
63	135398508	5394	8.499982309	17.39258943	-3.208488371
63	4261	5394	31.35092565	17.39258943	19.36205253
63	15951529	5394	-2.541322833	17.39258943	22.73724167
63	1549120	5394	-21.71550208	17.39258943	4.176687277
63	441302	5394	-12.48865627	17.39258943	10.08241904
63	157313	5394	17.59334474	17.39258943	1.236647869
63	5816	5394	4.844686027	17.39258943	8.053455285
63	5815	5394	-1.496703343	17.39258943	0.128483559
63	441411	5394	-3.129165649	17.39258943	-1.996827409
63	65348	5394	77.53203272	17.39258943	2.830089702
63	448013	5394	87.11848497	17.39258943	3.903748785
63	11226684	5394	-5.494027241	17.39258943	0.910804529
63	73356	5394	5.766691621	17.39258943	0.894343928
63	5282474	5394	-2.130549897	17.39258943	8.196881461
63	66558664	5394	-6.926551823	17.39258943	5.556370805
63	67811385	5394	12.68509569	17.39258943	6.023930692
63	60160561	5394	-16.01781916	17.39258943	16.13561345
63	57345410	5394	19.23879135	17.39258943	5.793259689
63	91469	5394	-14.6756191	17.39258943	-6.473815122
63	11214940	5394	55.67237923	17.39258943	37.56442924
63	65632	5394	7.386462144	17.39258943	9.18021177
63	444679	5394	-15.81567728	17.39258943	14.06135023
63	24775005	5394	1.085632252	17.39258943	16.82594497
63	176871	5394	8.032358849	17.39258943	29.88387979
63	222285	5394	-1.727472282	17.39258943	2.68845332
63	12560	5394	6.019230203	17.39258943	4.251475098
63	146571	5394	-13.13639189	17.39258943	8.577378793
63	5281417	5394	-26.03633243	17.39258943	5.36140932
63	104769	5394	-6.025465259	17.39258943	6.462259809
63	10959536	5394	-1.369759839	17.39258943	12.06452662
63	5757	5394	-11.0878977	17.39258943	7.634515318
63	13791	5394	-15.97744107	17.39258943	7.425939111
63	5756	5394	-9.408929206	17.39258943	12.20932227
63	5870	5394	22.45207292	17.39258943	8.718351715
63	15789	5394	2.45676874	17.39258943	29.04003393
63	14051	5394	4.219935211	17.39258943	5.169637601
63	17506	5394	-21.89298572	17.39258943	-11.48804745
63	5991	5394	-5.695477816	17.39258943	-1.234737927
63	2761171	5394	6.63619304	17.39258943	-4.400829338
63	9270	5394	4.64389614	17.39258943	1.586730872
63	3308	5394	6.75633516	17.39258943	7.821819553
63	65777	5394	-3.090502694	17.39258943	3.93171628
63	667484	5394	2.5505097	17.39258943	6.692663643
63	36462	5394	26.98016788	17.39258943	42.80012497
63	72199292	5394	66.17712623	17.39258943	5.31603299
63	193962	5394	-23.97851611	17.39258943	-6.660328739
63	49836058	5394	-10.56541039	17.39258943	9.215247715
63	6442177	5394	8.062849791	17.39258943	29.78865548
63	442088	5394	78.25031917	17.39258943	8.098175379
63	60198	5394	11.45979106	17.39258943	0.421020686
63	150311	5394	-0.419872735	17.39258943	8.812863474
63	3324	5394	-4.139240461	17.39258943	7.150090722
63	5702160	5394	-13.37625506	17.39258943	13.0807155
63	3326	5394	-9.390809514	17.39258943	21.43632183
63	163751	5394	1.842780402	17.39258943	16.12902488
63	134018	5394	0.25982523	17.39258943	3.261057755
63	3331	5394	-2.706775966	17.39258943	5.111670001
63	3333	5394	-15.28125186	17.39258943	18.32922266
63	3334	5394	83.16057062	17.39258943	1.79531265
63	3339	5394	-6.389146076	17.39258943	5.70041783
63	64746	5394	21.64826321	17.39258943	3.165449303
63	68626	5394	7.283120059	17.39258943	9.744893722
63	51754	5394	2.46654633	17.39258943	7.441229398
63	4068248	5394	5.871245297	17.39258943	11.65585717
63	445858	5394	-19.74268196	17.39258943	-0.959534859
63	9849808	5394	-15.76842567	17.39258943	-3.574527546
63	63002	5394	-7.066258481	17.39258943	6.535461831
63	11256664	5394	0.175910632	17.39258943	9.26006572
63	10034073	5394	-9.774294172	17.39258943	5.8410716
63	57363	5394	14.86781773	17.39258943	9.766433381
63	107969	5394	-7.952648628	17.39258943	-3.126775063
63	5281614	5394	-1.444748161	17.39258943	-5.847272123
63	9910986	5394	77.65285705	17.39258943	4.193140797
63	441345	5394	-7.114087185	17.39258943	-1.119518533
63	3362	5394	2.520178556	17.39258943	5.415879145
63	114811	5394	-5.546173246	17.39258943	12.8578967
63	5790	5394	75.48993516	17.39258943	4.365247151
63	35802	5394	87.47697436	17.39258943	0.858778728
63	3365	5394	-0.378674031	17.39258943	15.74226241
63	3366	5394	11.6095145	17.39258943	5.300997332
63	30751	5394	24.46131835	17.39258943	-6.634415348
63	3371	5394	-7.584158303	17.39258943	7.954179263
63	3373	5394	8.56425456	17.39258943	-12.32251594
63	3374	5394	-14.74054994	17.39258943	2.617179871
63	16490	5394	0.815030188	17.39258943	-3.369658739
63	5282407	5394	-3.008467691	17.39258943	12.79696184
63	39212	5394	2.084524559	17.39258943	1.160830493
63	6215	5394	-15.61238276	17.39258943	-9.744316221
63	9642	5394	-3.45969754	17.39258943	-16.24977279
63	240767	5394	0.346966633	17.39258943	-4.174873596
63	62857	5394	1.204516123	17.39258943	-0.309067165
63	6435335	5394	35.01418776	17.39258943	-9.250063246
63	3394	5394	-11.5280751	17.39258943	-1.52652289
63	3397	5394	-11.01961178	17.39258943	9.24268849
63	444036	5394	-2.619695338	17.39258943	-1.611467387
63	23663976	5394	-0.656748069	17.39258943	7.232215207
63	9560989	5394	6.275497847	17.39258943	2.062594283
63	42642645	5394	93.62708126	17.39258943	5.491102414
63	11273	5394	3.92014756	17.39258943	7.512276282
63	5280378	5394	-16.03788636	17.39258943	-10.61027601
63	3083544	5394	-1.22068343	17.39258943	10.96075418
63	47936	5394	-3.698728889	17.39258943	25.73626213
63	135564864	5394	-15.19977215	17.39258943	-13.62804637
63	44561	5394	8.08556384	17.39258943	-10.39466465
63	11671467	5394	92.91845807	17.39258943	6.406383263
63	104741	5394	-5.720212374	17.39258943	17.81921588
63	9576185	5394	-5.643063053	17.39258943	15.55935006
63	3440	5394	-12.63368078	17.39258943	-7.06946975
63	6604561	5394	-22.45039137	17.39258943	-6.014255161
63	153921	5394	25.26784328	17.39258943	2.825171156
63	11188409	5394	-22.55876034	17.39258943	19.06712393
63	6172	5394	-18.74665861	17.39258943	-3.952791018
63	135398740	5394	-15.07970219	17.39258943	7.995428961
63	135564985	5394	77.76449028	17.39258943	8.027460025
63	115067	5394	-21.83426193	17.39258943	-2.300328819
63	5379	5394	9.449027654	17.39258943	1.428249178
63	24788740	5394	3.711497958	17.39258943	21.5574401
63	46940575	5394	-23.92290067	17.39258943	16.46577784
63	59239165	5394	37.57551569	17.39258943	28.62311379
63	11717001	5394	-5.329393414	17.39258943	-15.25131432
63	17755052	5394	45.90733793	17.39258943	23.82887442
63	25254071	5394	73.93304177	17.39258943	0.168434298
63	123631	5394	7.171490338	17.39258943	23.5645493
63	5288382	5394	30.25710492	17.39258943	32.18401403
63	60750	5394	85.13146941	17.39258943	-2.830203071
63	3463	5394	10.07228058	17.39258943	17.01289204
63	442424	5394	54.14150723	17.39258943	-16.13569579
63	107848	5394	-12.33362893	17.39258943	6.875998291
63	443354	5394	0.970434699	17.39258943	9.78753555
63	5280961	5394	3.312552975	17.39258943	9.048631398
63	3033968	5394	33.38678929	17.39258943	-21.94793472
63	54679224	5394	-2.700142173	17.39258943	16.20415047
63	6324617	5394	-14.58287871	17.39258943	14.33470944
63	6324617	5394	-1.537881044	17.39258943	8.438342598
63	9804992	5394	89.64815718	17.39258943	9.273140127
63	3085326	5394	-3.611795488	17.39258943	21.57339396
63	3475	5394	-20.18332695	17.39258943	0.633193661
63	3476	5394	-6.975369568	17.39258943	6.983785769
63	3478	5394	1.178875857	17.39258943	14.68826815
63	91610	5394	-6.088567283	17.39258943	8.85732837
63	3488	5394	-16.01753648	17.39258943	19.20760969
63	14982	5394	-1.459937329	17.39258943	-10.50801907
63	5311510	5394	-4.620447963	17.39258943	-3.802052852
63	3501	5394	5.28113706	17.39258943	31.88841257
63	25113626	5394	62.4917496	17.39258943	15.30607367
63	16118392	5394	27.98321776	17.39258943	49.79448788
63	3503	5394	-4.718370112	17.39258943	33.78445177
63	6890	5394	-8.006919919	17.39258943	5.734434292
63	65264	5394	11.34612468	17.39258943	-13.6332406
63	441140	5394	-9.433780867	17.39258943	7.47064136
63	71729974	5394	-8.511192212	17.39258943	25.2469576
63	23582824	5394	36.4139095	17.39258943	48.01000232
63	46885626	5394	73.74475111	17.39258943	16.24895766
63	24996872	5394	-3.654402623	17.39258943	-0.644675818
63	25182616	5394	12.32559282	17.39258943	18.96525452
63	25124816	5394	-0.183928585	17.39258943	18.05371724
63	25167777	5394	93.76196577	17.39258943	2.554880507
63	9827968	5394	-23.19201562	17.39258943	7.605803527
63	56949517	5394	-11.77754963	17.39258943	5.89270279
63	2800647	5394	-17.29511083	17.39258943	-3.38993989
63	11373846	5394	-10.73343785	17.39258943	25.04459151
63	15983966	5394	85.75789906	17.39258943	2.568257122
63	16725726	5394	11.96959827	17.39258943	32.80090583
63	3516	5394	1.11776636	17.39258943	-0.819696265
63	5702062	5394	20.72264576	17.39258943	5.381110231
63	86471	5394	-1.761048502	17.39258943	-3.100155051
63	5742	5394	-2.454026048	17.39258943	6.937055062
63	135398570	5394	-3.80108428	17.39258943	2.969826521
63	9934458	5394	-26.42604007	17.39258943	-4.3109791
63	11617559	5394	-7.24448988	17.39258943	-0.398343682
63	16078973	5394	-33.49893723	17.39258943	7.253781246
63	9893571	5394	1.695103881	17.39258943	46.73913956
63	9943465	5394	-4.615868901	17.39258943	18.70263427
63	5924208	5394	-1.98313832	17.39258943	-2.125676311
63	10202642	5394	-13.45156505	17.39258943	-3.125381653
63	10253143	5394	5.083969727	17.39258943	-4.124499774
63	11595431	5394	-16.89823809	17.39258943	5.839469198
63	644213	5394	-17.98377832	17.39258943	0.322537987
63	46887681	5394	-12.22130801	17.39258943	8.08544197
63	51038269	5394	92.08885825	17.39258943	6.357829051
63	11957465	5394	-16.07528724	17.39258943	11.59571301
63	3549	5394	-14.4313213	17.39258943	11.28724515
63	443943	5394	-4.553262365	17.39258943	1.568269295
63	6918178	5394	-5.709800775	17.39258943	0.651818708
63	3559	5394	8.475068942	17.39258943	15.16024959
63	1150897	5394	-9.510812605	17.39258943	7.05997969
63	442514	5394	14.81365452	17.39258943	0.906437965
63	42598643	5394	-3.078445938	17.39258943	2.99422968
63	135421442	5394	94.58686523	17.39258943	3.693254001
63	72281	5394	-26.05490649	17.39258943	6.931775722
63	10621	5394	10.78715791	17.39258943	-2.800926429
63	192197	5394	-29.12325814	17.39258943	-3.40074119
63	5818	5394	15.18115065	17.39258943	2.43922473
63	9888590	5394	93.2461813	17.39258943	-4.295491606
63	6419941	5394	7.818717722	17.39258943	0.116111279
63	72303	5394	-7.855836465	17.39258943	-0.583316553
63	68313	5394	-0.751347243	17.39258943	0.530290416
63	12157	5394	-9.407008832	17.39258943	4.050243589
63	3639	5394	-4.19401216	17.39258943	3.280576854
63	5754	5394	4.719379155	17.39258943	-4.348554936
63	3657	5394	-15.29206733	17.39258943	11.71093297
63	91513	5394	-10.0822352	17.39258943	-9.921282288
63	5283820	5394	2.662779106	17.39258943	-0.689585668
63	154417	5394	-5.800476249	17.39258943	-3.846375475
63	46943432	5394	12.00736288	17.39258943	43.57767238
63	52912189	5394	29.92243232	17.39258943	36.48609957
63	24821094	5394	-16.17875626	17.39258943	8.5778577
63	3672	5394	-19.26183342	17.39258943	12.07642521
63	5281065	5394	-14.69295874	17.39258943	-2.83726816
63	5318997	5394	-12.45774569	17.39258943	4.034285669
63	11238147	5394	-2.049312275	17.39258943	19.01456985
63	22024915	5394	-14.1735296	17.39258943	34.0937952
63	791637	5394	-19.81647131	17.39258943	4.07728659
63	3686	5394	-10.43933223	17.39258943	6.083011763
63	11625818	5394	-7.814967776	17.39258943	28.77366378
63	5905	5394	8.488739241	17.39258943	21.85983502
63	9887867	5394	-11.93217283	17.39258943	2.402997934
63	3689	5394	-7.504229434	17.39258943	18.13908127
63	3690	5394	33.58007599	17.39258943	-16.02991069
63	9549298	5394	-15.08335583	17.39258943	75.9419849
63	132519	5394	19.53624336	17.39258943	0.642711296
63	71360	5394	-6.458043581	17.39258943	5.013032238
63	5291	5394	-8.87834331	17.39258943	26.19364306
63	123596	5394	18.40208104	17.39258943	39.93393041
63	5081913	5394	75.42512137	17.39258943	11.54277676
63	5464343	5394	-17.58028733	17.39258943	-6.442355394
63	8228	5394	-10.03570837	17.39258943	16.68291592
63	57469	5394	8.187759421	17.39258943	0.611447651
63	25145656	5394	-14.08959884	17.39258943	19.00891151
63	9827599	5394	3.491021194	17.39258943	-6.213755978
63	3702	5394	-1.072028318	17.39258943	15.77862229
63	10177	5394	-4.967487414	17.39258943	19.00285687
63	3712	5394	-12.98846293	17.39258943	7.1090787
63	3715	5394	-22.41702104	17.39258943	9.873212716
63	9796068	5394	16.0135025	17.39258943	-3.639392444
63	1645	5394	9.125551171	17.39258943	11.20242079
63	135398641	5394	-7.734776191	17.39258943	8.957749895
63	135565181	5394	-17.4180788	17.39258943	15.19103246
63	54685215	5394	12.36785189	17.39258943	3.874086274
63	521106	5394	-9.234748514	17.39258943	20.93748119
63	50905713	5394	20.74604887	17.39258943	30.93105688
63	657308	5394	-9.140453495	17.39258943	-1.154189258
63	3747	5394	-13.50679506	17.39258943	5.962265261
63	3749	5394	1.026040741	17.39258943	6.839300852
63	60838	5394	12.78553725	17.39258943	29.22286559
63	60837	5394	77.55156071	17.39258943	-12.82613755
63	3752	5394	-31.32816165	17.39258943	2.858006173
63	159968	5394	-7.316938564	17.39258943	12.87231962
63	638278	5394	-22.00460916	17.39258943	3.929101518
63	3767	5394	-1.26844877	17.39258943	5.664774096
63	5807	5394	-11.77040685	17.39258943	-0.83139376
63	12597	5394	7.65560256	17.39258943	14.98862286
63	5282379	5394	13.61227958	17.39258943	40.23529358
63	10930	5394	11.55231413	17.39258943	2.09267367
63	6851740	5394	77.53720806	17.39258943	3.985327038
63	3784	5394	22.38858924	17.39258943	10.22641638
63	5311037	5394	-14.75961795	17.39258943	13.02984936
63	55283	5394	96.3066265	17.39258943	2.503063041
63	675434	5394	-16.37704084	17.39258943	10.74264055
63	3045381	5394	-15.47743499	17.39258943	5.273922897
63	16220172	5394	13.59996495	17.39258943	-4.374090047
63	6321424	5394	-6.740388137	17.39258943	7.32153607
63	71601111	5394	16.80554946	17.39258943	74.17883111
63	44483163	5394	-12.38084588	17.39258943	21.82439227
63	6519698	5394	1.025096744	17.39258943	-19.85039924
63	2809273	5394	-1.426538951	17.39258943	-2.299913583
63	11609586	5394	43.5832917	17.39258943	21.69597835
63	46911863	5394	11.7225991	17.39258943	13.46331996
63	5330790	5394	38.13010906	17.39258943	23.18200576
63	4908365	5394	-1.757382659	17.39258943	5.856985515
63	16760588	5394	-7.680800557	17.39258943	-0.829067973
63	5311339	5394	84.57922659	17.39258943	-30.01528716
63	25021165	5394	-6.966415678	17.39258943	8.413993136
63	46173038	5394	-24.19140297	17.39258943	3.076943528
63	5280863	5394	-9.531508125	17.39258943	-1.314257564
63	3822	5394	2.182719027	17.39258943	8.412349449
63	456201	5394	14.52769761	17.39258943	11.80491242
63	3825	5394	-12.14413277	17.39258943	-3.047582261
63	3826	5394	2.317493467	17.39258943	4.102244323
63	5282408	5394	-21.7046434	17.39258943	4.774954077
63	9913405	5394	2.604982846	17.39258943	7.842255353
63	10367662	5394	-15.15835445	17.39258943	15.21010973
63	11317348	5394	71.31146258	17.39258943	9.920343287
63	3830	5394	-7.172688787	17.39258943	6.460105722
63	53495165	5394	67.4219174	17.39258943	8.683732487
63	71496742	5394	62.83724382	17.39258943	10.94802906
63	71481097	5394	67.28591956	17.39258943	6.199565234
63	16736978	5394	30.13586493	17.39258943	50.37582638
63	5278396	5394	8.593046428	17.39258943	21.45028257
63	15953870	5394	4.063355208	17.39258943	43.12701648
63	11427553	5394	84.01398014	17.39258943	6.244084144
63	23116322	5394	73.44535699	17.39258943	2.650769544
63	23635314	5394	82.40468158	17.39258943	3.32860093
63	8582409	5394	3.321462693	17.39258943	2.503221147
63	25310	5394	-11.04374997	17.39258943	10.4418998
63	10917	5394	2.717120014	17.39258943	10.15624504
63	5819	5394	1.562350993	17.39258943	-3.800454129
63	5311217	5394	-3.888680143	17.39258943	3.274764641
63	5484354	5394	-19.68720832	17.39258943	2.063297704
63	5282136	5394	0.365860068	17.39258943	14.66722124
63	60825	5394	-10.70317323	17.39258943	11.22567303
63	3878	5394	12.7399918	17.39258943	-0.544039329
63	3883	5394	11.12047671	17.39258943	8.988843323
63	9941095	5394	1.635548859	17.39258943	21.0205482
63	19429219	5394	-2.106733419	17.39258943	5.408828793
63	6445533	5394	96.99685562	17.39258943	2.436134905
63	54677946	5394	11.27735138	17.39258943	0.653320192
63	57379345	5394	19.29356628	17.39258943	76.58925144
63	51537051	5394	-1.892409999	17.39258943	15.98088491
63	3899	5394	16.10475757	17.39258943	5.11160862
63	216326	5394	-1.335885881	17.39258943	6.017557629
63	9823820	5394	27.36808857	17.39258943	53.34216241
63	3902	5394	1.221598047	17.39258943	18.18367169
63	26879	5394	2.759800691	17.39258943	9.228025745
63	5284583	5394	14.67783897	17.39258943	2.127227991
63	60656	5394	9.146059852	17.39258943	9.236295455
63	65859	5394	6.921126623	17.39258943	0.695215763
63	149096	5394	13.90662973	17.39258943	6.235410049
63	13109	5394	12.39968718	17.39258943	10.14825182
63	3033825	5394	-13.24955336	17.39258943	8.119081038
63	688272	5394	-3.757556192	17.39258943	2.627564101
63	46926973	5394	-21.49255846	17.39258943	4.927463478
63	133021	5394	-11.26336914	17.39258943	-3.108649195
63	6314	5394	1.13997102	17.39258943	2.413915453
63	179651	5394	-18.11453628	17.39258943	12.42554997
63	10096344	5394	-2.729846477	17.39258943	12.04243329
63	71476	5394	-6.250482404	17.39258943	-3.295251735
63	441401	5394	-8.153898603	17.39258943	4.45353617
63	11485656	5394	25.79752695	17.39258943	28.89888435
63	23666110	5394	12.58448363	17.39258943	12.36625618
63	13520	5394	-8.850261976	17.39258943	3.823637401
63	9903	5394	-12.73608272	17.39258943	0.59276908
63	68624	5394	-12.70421154	17.39258943	2.000819222
63	3025944	5394	-8.901148991	17.39258943	19.27109258
63	122125	5394	-19.28068433	17.39258943	17.79249618
63	24798764	5394	2.979242831	17.39258943	0.235871203
63	3950	5394	8.280451166	17.39258943	8.366182196
63	148195	5394	35.5510525	17.39258943	1.740390654
63	39562	5394	-25.46393401	17.39258943	-0.267186381
63	71420	5394	-12.51287139	17.39258943	-0.735743005
63	92727	5394	-4.839953919	17.39258943	0.549875956
63	3957	5394	-11.7170103	17.39258943	-1.745069888
63	11673085	5394	-13.37664936	17.39258943	-0.55140481
63	54690031	5394	0.116654123	17.39258943	10.76638833
63	3961	5394	8.612254042	17.39258943	57.16781649
63	444025	5394	-11.00694331	17.39258943	-9.725240449
63	53232	5394	-25.09908654	17.39258943	10.35374658
63	71399	5394	-12.72175791	17.39258943	13.59059643
63	157920	5394	-5.609191301	17.39258943	7.274044457
63	3003141	5394	6.180474572	17.39258943	-2.265023225
63	151166	5394	-5.539540091	17.39258943	-2.188853551
63	5280637	5394	-3.520155342	17.39258943	13.04889848
63	11655119	5394	-6.563276414	17.39258943	-10.39400419
63	10090485	5394	9.365412771	17.39258943	-2.428867234
63	11570805	5394	-14.47261933	17.39258943	13.86705276
63	11955855	5394	93.72098069	17.39258943	-3.062392705
63	46832368	5394	-14.95903823	17.39258943	10.2040188
63	46213929	5394	85.10721075	17.39258943	9.280370226
63	44251605	5394	-10.77480911	17.39258943	3.963851279
63	46220502	5394	70.99425174	17.39258943	13.98380087
63	49837968	5394	-17.74898693	17.39258943	-0.234129422
63	3973	5394	0.760864709	17.39258943	9.832979234
63	447966	5394	-9.44230861	17.39258943	16.77910392
63	9834591	5394	-17.30781808	17.39258943	-5.067192601
63	10435235	5394	-1.044467249	17.39258943	5.277978499
63	3994	5394	72.75042993	17.39258943	15.3816455
63	16004692	5394	-21.11535658	17.39258943	-10.04029395
63	72300	5394	-0.730419961	17.39258943	14.14087245
63	4006	5394	23.57719473	17.39258943	-4.335812778
63	4008	5394	-11.12238631	17.39258943	22.03862684
63	150762	5394	-13.54183626	17.39258943	14.19648111
63	71478	5394	-0.893617169	17.39258943	5.74082339
63	3002977	5394	-5.812350181	17.39258943	9.163902544
63	60651	5394	-8.086341557	17.39258943	15.3865672
63	10074640	5394	3.862157658	17.39258943	37.21906328
63	11381449	5394	-6.812800719	17.39258943	13.84352545
63	44209036	5394	-0.600978858	17.39258943	25.40145228
63	616236	5394	0.361392747	17.39258943	15.30186819
63	64713	5394	23.13106443	17.39258943	7.975899928
63	68601	5394	-0.95181541	17.39258943	-2.554271083
63	6279	5394	-2.615082818	17.39258943	-4.978110063
63	4044	5394	-3.576141408	17.39258943	7.219558883
63	11683	5394	18.63513419	17.39258943	-4.181021737
63	8566	5394	0.725947001	17.39258943	-7.996403126
63	10288191	5394	-0.267880503	17.39258943	4.406645007
63	896	5394	11.59591185	17.39258943	11.57753457
63	54677470	5394	-11.60299328	17.39258943	4.132570337
63	181458	5394	-11.71541441	17.39258943	15.57453503
63	4055	5394	-1.716656092	17.39258943	13.67937548
63	6461	5394	-20.47043878	17.39258943	12.37155935
63	71668	5394	-21.36959516	17.39258943	6.306147091
63	66070	5394	18.20027248	17.39258943	0.042325609
63	5284587	5394	3.265930428	17.39258943	13.73273797
63	65483	5394	-11.61166472	17.39258943	8.853462738
63	9015	5394	4.303434526	17.39258943	37.4982823
63	667490	5394	3.39392105	17.39258943	6.889794983
63	441130	5394	29.29895148	17.39258943	-2.207522941
63	4075	5394	1.827558106	17.39258943	6.872733045
63	23662354	5394	-4.323266052	17.39258943	6.950288484
63	6291	5394	3.819402013	17.39258943	-6.326836737
63	54685047	5394	-22.01757082	17.39258943	-3.387400298
63	4100	5394	14.74203703	17.39258943	-0.717006072
63	4101	5394	12.90560088	17.39258943	-2.826471923
63	1349907	5394	27.28555846	17.39258943	1.731875232
63	4107	5394	17.76494061	17.39258943	11.28084785
63	126941	5394	77.76320559	17.39258943	2.221433056
63	4114	5394	-7.975341261	17.39258943	5.348407485
63	71183	5394	3.644536568	17.39258943	7.055480638
63	4121	5394	18.73902971	17.39258943	18.50151669
63	5284419	5394	-3.093779372	17.39258943	7.661939405
63	6741	5394	5.171820663	17.39258943	-13.2947735
63	667493	5394	-3.687716878	17.39258943	-3.182448334
63	4165	5394	13.43945762	17.39258943	-0.882066936
63	4170	5394	13.94211719	17.39258943	10.32102378
63	441308	5394	8.045161665	17.39258943	15.0386584
63	4173	5394	-1.674194994	17.39258943	15.20737564
63	64715	5394	-23.45485076	17.39258943	-4.772603857
63	21467	5394	-1.883617576	17.39258943	-4.024170338
63	656511	5394	11.54226263	17.39258943	24.24768349
63	462382	5394	99.16681042	17.39258943	0.362117999
63	24901704	5394	25.77148694	17.39258943	24.96212858
63	68551	5394	11.89233099	17.39258943	8.001917709
63	4189	5394	-16.88122186	17.39258943	4.96145592
63	68553	5394	-10.41017003	17.39258943	3.340948908
63	55245	5394	-22.27037936	17.39258943	-5.166776818
